heterogeneity,strategic_defect,max_regret,agent_one_regret,agent_two_regret,symmetric_team_welfare,best_joint_welfare
0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,2.220446049250313e-16,0.6887091006615412,1.1
0.05,0.030000000000000138,0.020872986080249678,0.020872986080249678,0.015847671368656835,0.6935131180720645,1.12
0.1,0.06000000000000005,0.04150690250242095,0.04150690250242095,0.03170513664823804,0.6993146459332042,1.1400000000000001
0.2,0.1200000000000001,0.08207192001223973,0.08207192001223973,0.06344720349149935,0.7139435242248781,1.1800000000000002
0.4,0.2400000000000002,0.16051082360312285,0.16051082360312285,0.12703470758798985,0.7555328586162974,1.34
